CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.77%               24.12MiB / 975.7MiB   2.47%               51.9kB / 36.3kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.61%               28.13MiB / 975.7MiB   2.88%               835kB / 531kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.72%               53.2MiB / 975.7MiB    5.45%               5.52MB / 1.39MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.08%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.62%               24.12MiB / 975.7MiB   2.47%               52.8kB / 36.8kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.45%               28.13MiB / 975.7MiB   2.88%               839kB / 534kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.59%               53.2MiB / 975.7MiB    5.45%               5.53MB / 1.39MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.00%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.67%               24.12MiB / 975.7MiB   2.47%               53.9kB / 37.5kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.48%               28.13MiB / 975.7MiB   2.88%               842kB / 536kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.63%               53.2MiB / 975.7MiB    5.45%               5.55MB / 1.39MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.08%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.63%               24.12MiB / 975.7MiB   2.47%               55.1kB / 38.1kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.36%               28.13MiB / 975.7MiB   2.88%               845kB / 538kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.83%               53.2MiB / 975.7MiB    5.45%               5.57MB / 1.4MB      73.1MB / 0B         0
